event_id,timestamp,district_id,emergency_type,severity_level,response_time_minutes,ambulance_required,hospital_transport_required,weather_related_flag,traffic_related_flag,outcome,hour_timestamp,traffic_volume,average_speed_kmh,congestion_index,rush_hour_flag,weekend_flag,weather_impact_score,special_event_impact,temperature_c,feels_like_c,humidity_percent,rainfall_mm,wind_speed_kmh,cloud_cover_percent,weather_condition,heatwave_flag,heavy_rain_flag,storm_flag,district_name,district_type,area_km2,population,commercial_activity_index,industrial_activity_index,green_space_percent,road_capacity_index,public_transport_access_index,base_electricity_demand_mwh,temp_offset_c,wind_multiplier,population_density,grid_capacity_mwh,city_event_active,city_event_expected_attendance,severity_score,type_Infrastructure Failure,type_Medical Emergency,type_Public Safety Incident,type_Traffic Accident,type_Weather Emergency,zoning_Industrial,zoning_Mixed,zoning_Public Services,zoning_Recreation,zoning_Residential,zoning_Transport,year,split_set
EMG_003378,2023-10-14 16:10:00,D19,Traffic Accident,High,11.235066181104957,1,1,0,1,Resolved On-Site,2023-10-14 16:00:00,775.0,52.84076629390702,21.018200820686207,0.0,1.0,1.0,0.0,17.565500270415217,17.28921781284481,55.109626401123,0.0,14.357472023750043,9.134534763503495,Clear,0,0,0,Hillside,Residential,9.0,90000,20,0,45,45,40,160,-1.0,1.2,10000.0,249.27780074568463,0,0,3,0,0,0,1,0,0,0,0,0,1,0,2023,train
EMG_003379,2023-10-14 16:27:00,D19,Medical Emergency,Low,16.973647794303844,1,0,0,0,Resolved On-Site,2023-10-14 16:00:00,775.0,52.84076629390702,21.018200820686207,0.0,1.0,1.0,0.0,17.565500270415217,17.28921781284481,55.109626401123,0.0,14.357472023750043,9.134534763503495,Clear,0,0,0,Hillside,Residential,9.0,90000,20,0,45,45,40,160,-1.0,1.2,10000.0,249.27780074568463,0,0,1,0,1,0,0,0,0,0,0,0,1,0,2023,train
EMG_003380,2023-10-14 19:40:00,D11,Traffic Accident,Low,26.45902139282272,1,0,0,1,Transported to Hospital,2023-10-14 19:00:00,1358.0,34.78318026340578,56.55454530035519,0.0,1.0,1.0,0.0,17.188905585170918,17.265156502026493,80.50472531357569,1.3779083976687696,7.378383456505706,89.2421741992187,Rain,0,0,0,Old Town,Mixed,4.0,60000,75,5,12,30,80,150,1.2,0.5,15000.0,218.2719185360926,0,0,1,0,0,0,1,0,0,1,0,0,0,0,2023,train
EMG_003381,2023-10-14 21:58:00,D02,Medical Emergency,Medium,13.414925064631536,1,0,0,0,Resolved On-Site,2023-10-14 21:00:00,1690.0,50.55247846559054,23.7564013414616,0.0,1.0,1.0,0.0,16.546425393445595,17.255984759389136,90.34699791667234,0.0,4.327511089055113,33.76804813739593,Partly Cloudy,0,0,0,Financial District,Commercial,3.8,45000,100,5,8,85,90,500,1.2,0.6,11842.105263157897,843.8392883012395,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2023,train
EMG_003383,2023-10-15 03:15:00,D08,Fire,Low,16.328750321947748,0,0,0,0,Resolved On-Site,2023-10-15 03:00:00,265.0,58.75319585444085,4.618982156959587,0.0,1.0,1.0,0.0,10.830426855729833,10.428282938444037,80.29218298902147,1.3584862333310488,11.83517222837395,100.0,Rain,0,0,0,Tech Park,Commercial,6.0,25000,85,20,15,90,85,450,0.8,0.8,4166.666666666667,749.9448163996802,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2023,train
EMG_003382,2023-10-15 03:26:00,D04,Medical Emergency,Medium,12.92133124571294,1,0,0,0,Resolved On-Site,2023-10-15 03:00:00,311.0,54.79923860402462,9.278496553305503,0.0,1.0,1.0,0.0,9.774735812879246,11.219992941980776,94.06223225211929,1.5420087882398348,15.9405684664653,51.25698829152506,Rain,0,0,0,North Residential,Residential,12.5,180000,40,5,30,60,75,250,-0.5,1.1,14400.0,399.9161552623148,0,0,2,0,1,0,0,0,0,0,0,0,1,0,2023,train
EMG_003384,2023-10-15 07:04:00,D17,Fire,Low,18.019995236422503,0,0,0,0,Resolved On-Site,2023-10-15 07:00:00,1324.0,54.88676920391378,20.91080646147745,0.0,1.0,1.0,0.0,15.188040915838805,15.006570182482545,57.10165638365992,0.0,3.62997414277509,14.088572972232974,Clear,0,0,0,Business Park,Commercial,6.5,18000,85,15,20,80,70,380,0.5,0.9,2769.230769230769,579.9030130811561,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2023,train
EMG_003385,2023-10-15 13:26:00,D06,Traffic Accident,Low,16.987482696583477,1,0,0,1,Resolved On-Site,2023-10-15 13:00:00,984.0,51.70689930368583,21.582147296637547,0.0,1.0,1.0,0.0,19.949176992557742,19.27116381059912,88.23847675252273,0.0,21.07742983031436,44.55157028816899,Partly Cloudy,0,0,0,East Residential,Residential,10.0,140000,25,15,20,55,60,200,0.2,1.0,14000.0,297.7997260168101,0,0,1,0,0,0,1,0,0,0,0,0,1,0,2023,train
EMG_003386,2023-10-15 21:02:00,D07,Infrastructure Failure,Medium,18.555595625870613,0,0,0,0,Resolved On-Site,2023-10-15 21:00:00,1470.0,46.428709722883625,32.30605226271373,0.0,1.0,1.0,0.0,10.539846841302204,10.267529215192996,82.01364256445349,0.4700049644517634,24.27996845962856,80.5311933325086,Rain,0,0,0,West Residential,Residential,11.5,150000,45,5,28,60,65,210,-0.2,1.1,13043.478260869566,307.54938963883046,0,0,2,1,0,0,0,0,0,0,0,0,1,0,2023,train
EMG_003387,2023-10-16 01:37:00,D12,Traffic Accident,Medium,16.09932002981528,1,0,0,1,Resolved On-Site,2023-10-16 01:00:00,215.0,57.22533773232617,3.875475351332641,0.0,0.0,1.0,0.0,8.840617066239588,8.708516163234103,58.34776138598624,0.0,8.91756897296987,60.72048799398384,Partly Cloudy,0,0,0,Harbor District,Industrial,18.0,12000,50,95,5,75,50,700,-0.5,1.5,666.6666666666666,1184.734224128349,0,0,2,0,0,0,1,0,1,0,0,0,0,0,2023,train
EMG_003388,2023-10-16 10:13:00,D15,Traffic Accident,Low,20.82967578527936,1,0,0,1,Resolved On-Site,2023-10-16 10:00:00,2017.0,42.546441631761546,39.404096539131416,0.0,0.0,1.0,0.0,18.49817023259638,18.722781196279904,66.3579036818769,0.0,5.365813342309995,34.36948430161795,Partly Cloudy,0,0,0,Shopping District,Commercial,4.5,30000,90,5,10,75,85,350,1.0,0.7,6666.666666666667,523.4096846306213,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2023,train
EMG_003389,2023-10-16 11:13:00,D09,Traffic Accident,Low,21.757137906774744,1,0,0,1,Resolved On-Site,2023-10-16 11:00:00,1854.0,41.856353381622895,45.535275372271535,0.0,0.0,1.0,0.0,20.369781646834376,22.156877184970483,47.28197057601985,0.0,4.348467283442109,22.76306791452794,Clear,0,0,0,University District,Mixed,7.5,85000,60,0,35,50,80,180,-0.3,1.0,11333.333333333334,288.0501755284444,0,0,1,0,0,0,1,0,0,1,0,0,0,0,2023,train
EMG_003390,2023-10-16 12:00:00,D11,Medical Emergency,High,24.64295015514177,1,1,0,0,Resolved On-Site,2023-10-16 12:00:00,1960.0,20.686113743817923,87.46719185544134,0.0,0.0,1.0,0.0,22.33564378321072,24.20470120488954,68.40461221913793,0.0,5.602524375075255,64.73028822533632,Partly Cloudy,0,0,0,Old Town,Mixed,4.0,60000,75,5,12,30,80,150,1.2,0.5,15000.0,218.2719185360926,0,0,3,0,1,0,0,0,0,1,0,0,0,0,2023,train
EMG_003392,2023-10-16 12:00:00,D20,Medical Emergency,Low,20.88820973396508,1,0,0,0,Transported to Hospital,2023-10-16 12:00:00,1041.0,48.7586530781668,26.31336162586464,0.0,0.0,1.0,0.0,20.27011030521512,19.498900743447177,45.32482266769122,0.0,11.654407926890896,39.66154729756266,Partly Cloudy,0,0,0,Suburban District,Residential,22.0,110000,15,10,60,55,30,190,-0.5,1.1,5000.0,289.333384159407,0,0,1,0,1,0,0,0,0,0,0,0,1,0,2023,train
EMG_003391,2023-10-16 12:32:00,D20,Public Safety Incident,Medium,15.174855714877252,0,0,0,0,Resolved On-Site,2023-10-16 12:00:00,1041.0,48.7586530781668,26.31336162586464,0.0,0.0,1.0,0.0,20.27011030521512,19.498900743447177,45.32482266769122,0.0,11.654407926890896,39.66154729756266,Partly Cloudy,0,0,0,Suburban District,Residential,22.0,110000,15,10,60,55,30,190,-0.5,1.1,5000.0,289.333384159407,0,0,2,0,0,1,0,0,0,0,0,0,1,0,2023,train
EMG_003393,2023-10-16 13:14:00,D14,Traffic Accident,Low,19.440826986896592,1,0,0,1,Resolved On-Site,2023-10-16 13:00:00,1244.0,53.41259444906564,18.147096171717607,0.0,0.0,1.0,0.0,19.56135602414489,18.868807723161275,40.53485517751837,0.0,7.362200368551451,34.01128868385816,Partly Cloudy,0,0,0,Medical District,Public Services,3.0,15000,60,10,15,70,85,400,0.5,0.9,5000.0,601.2339110678276,0,0,1,0,0,0,1,0,0,0,1,0,0,0,2023,train
EMG_003394,2023-10-16 14:02:00,D09,Medical Emergency,Medium,19.787946440094625,1,0,0,0,Resolved On-Site,2023-10-16 14:00:00,1934.0,39.52497351733567,43.27513824197888,0.0,0.0,1.0,0.0,21.21379975788989,21.225961773334184,29.11625176204464,0.0,6.000710551707092,37.59736876328839,Partly Cloudy,0,0,0,University District,Mixed,7.5,85000,60,0,35,50,80,180,-0.3,1.0,11333.333333333334,288.0501755284444,0,0,2,0,1,0,0,0,0,1,0,0,0,0,2023,train
EMG_003395,2023-10-16 17:34:00,D08,Traffic Accident,Low,24.58665911084534,1,0,0,1,Resolved On-Site,2023-10-16 17:00:00,3242.0,44.08443782536754,39.00329201012944,1.0,0.0,1.0,0.0,15.339963665487824,15.560089276508007,21.86677304174997,0.0,7.0136432994848255,3.525704445277423,Clear,0,0,0,Tech Park,Commercial,6.0,25000,85,20,15,90,85,450,0.8,0.8,4166.666666666667,749.9448163996802,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2023,train
EMG_003396,2023-10-16 19:36:00,D11,Public Safety Incident,High,29.675666313598462,0,0,0,0,Transported to Hospital,2023-10-16 19:00:00,3643.0,7.151192289532543,120.0,1.0,0.0,1.0,0.0,15.939609360492616,16.398554305855335,65.45955395092074,1.95606947332367,2.4588027107834707,100.0,Rain,0,0,0,Old Town,Mixed,4.0,60000,75,5,12,30,80,150,1.2,0.5,15000.0,218.2719185360926,0,0,3,0,0,1,0,0,0,1,0,0,0,0,2023,train
EMG_003398,2023-10-17 00:37:00,D06,Fire,Low,20.64126507337268,0,0,0,0,Resolved On-Site,2023-10-17 00:00:00,309.0,58.52520156371436,8.295573767658947,0.0,0.0,1.0,0.0,9.11109100582461,9.822984224546522,53.48236128209388,0.0,8.399452701900536,13.68611645218282,Clear,0,0,0,East Residential,Residential,10.0,140000,25,15,20,55,60,200,0.2,1.0,14000.0,297.7997260168101,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2023,train
EMG_003397,2023-10-17 00:45:00,D05,Medical Emergency,Low,14.736901043065268,1,0,0,0,Transported to Hospital,2023-10-17 00:00:00,394.0,56.76795259902337,9.280993476143603,0.0,0.0,1.0,0.0,8.737844283415534,8.650289781732585,60.90491154309984,0.0,8.066616433553012,32.75919791045,Partly Cloudy,0,0,0,South Residential,Residential,14.0,160000,35,10,25,65,70,230,0.0,1.0,11428.57142857143,342.4710718254401,0,0,1,0,1,0,0,0,0,0,0,0,1,0,2023,train
EMG_003399,2023-10-17 02:27:00,D13,Traffic Accident,Medium,14.406710453424504,1,0,0,1,Resolved On-Site,2023-10-17 02:00:00,84.0,59.0333061759489,4.032508765874905,0.0,0.0,1.0,0.0,10.051725406948597,10.84295461271386,52.78254888541272,0.0,10.03067907358058,31.200935356179464,Clear,0,0,0,Central Park,Recreation,8.5,1000,20,0,90,40,60,50,-1.5,1.2,117.6470588235294,82.90553301000527,0,0,2,0,0,0,1,0,0,0,0,1,0,0,2023,train
EMG_003400,2023-10-17 06:23:00,D05,Traffic Accident,Medium,19.38607608968593,1,0,0,1,Transported to Hospital,2023-10-17 06:00:00,1891.0,45.91009244834326,36.38896787728319,0.0,0.0,1.0,0.0,13.164434010819331,15.70969124937674,62.61800489976976,0.0,6.96647572384526,34.34231782108783,Partly Cloudy,0,0,0,South Residential,Residential,14.0,160000,35,10,25,65,70,230,0.0,1.0,11428.57142857143,342.4710718254401,0,0,2,0,0,0,1,0,0,0,0,0,1,0,2023,train
EMG_003402,2023-10-17 07:25:00,D12,Medical Emergency,Low,19.71137013002029,1,0,0,0,Resolved On-Site,2023-10-17 07:00:00,1856.0,45.74032108829354,32.58167228836671,1.0,0.0,1.0,0.0,15.56304136055312,13.990076259841368,75.1214443070767,0.0,9.935324667303176,15.729892270316515,Clear,0,0,0,Harbor District,Industrial,18.0,12000,50,95,5,75,50,700,-0.5,1.5,666.6666666666666,1184.734224128349,0,0,1,0,1,0,0,0,1,0,0,0,0,0,2023,train
EMG_003401,2023-10-17 07:52:00,D12,Medical Emergency,Medium,18.00091012400175,1,0,0,0,Resolved On-Site,2023-10-17 07:00:00,1856.0,45.74032108829354,32.58167228836671,1.0,0.0,1.0,0.0,15.56304136055312,13.990076259841368,75.1214443070767,0.0,9.935324667303176,15.729892270316515,Clear,0,0,0,Harbor District,Industrial,18.0,12000,50,95,5,75,50,700,-0.5,1.5,666.6666666666666,1184.734224128349,0,0,2,0,1,0,0,0,1,0,0,0,0,0,2023,train
EMG_003404,2023-10-17 08:52:00,D16,Medical Emergency,Medium,19.54549095197949,1,0,0,0,Transported to Hospital,2023-10-17 08:00:00,2443.0,42.68361067648286,37.0348672368168,1.0,0.0,1.0,0.0,19.83325728534468,21.427439356067435,20.18115699717076,0.0,8.15140460782075,25.130516688885542,Clear,0,0,0,Stadium District,Recreation,5.0,10000,65,5,25,85,75,200,0.2,1.0,2000.0,299.17022549267165,0,0,2,0,1,0,0,0,0,0,0,1,0,0,2023,train
EMG_003403,2023-10-17 08:54:00,D14,Traffic Accident,Low,24.16338796972246,1,0,0,1,Resolved On-Site,2023-10-17 08:00:00,2510.0,41.39902898547425,48.98849243600032,1.0,0.0,1.0,0.0,19.80907509593992,18.978336199765977,48.39560549401957,0.0,8.251653300485765,46.79850458921345,Partly Cloudy,0,0,0,Medical District,Public Services,3.0,15000,60,10,15,70,85,400,0.5,0.9,5000.0,601.2339110678276,0,0,1,0,0,0,1,0,0,0,1,0,0,0,2023,train
EMG_003405,2023-10-17 10:09:00,D13,Public Safety Incident,Medium,14.735091287594951,0,0,0,0,Transported to Hospital,2023-10-17 10:00:00,408.0,57.7187223628572,9.83014606581753,0.0,0.0,1.0,0.0,20.258548683092577,20.69429106049857,28.150402026832143,0.0,19.68970619103494,71.43106156478724,Cloudy,0,0,0,Central Park,Recreation,8.5,1000,20,0,90,40,60,50,-1.5,1.2,117.6470588235294,82.90553301000527,0,0,2,0,0,1,0,0,0,0,0,1,0,0,2023,train
EMG_003406,2023-10-17 13:20:00,D11,Traffic Accident,Medium,27.76412116851129,1,0,0,1,Transported to Hospital,2023-10-17 13:00:00,2073.0,19.851859001568176,93.68028698135052,0.0,0.0,1.0,0.0,20.357169414909883,21.729399476733818,42.06991656229281,0.0,4.526598588204356,33.48630817192961,Partly Cloudy,0,0,0,Old Town,Mixed,4.0,60000,75,5,12,30,80,150,1.2,0.5,15000.0,218.2719185360926,0,0,2,0,0,0,1,0,0,1,0,0,0,0,2023,train
EMG_003407,2023-10-17 15:36:00,D20,Medical Emergency,Low,17.115567584012148,1,0,0,0,Resolved On-Site,2023-10-17 15:00:00,1130.0,48.643602642487615,22.71384452995519,0.0,0.0,1.0,0.0,19.861452654431485,20.29070413373902,36.49008837690084,0.0,18.86137920233556,26.2487487993582,Clear,0,0,0,Suburban District,Residential,22.0,110000,15,10,60,55,30,190,-0.5,1.1,5000.0,289.333384159407,0,0,1,0,1,0,0,0,0,0,0,0,1,0,2023,train
EMG_003409,2023-10-17 20:05:00,D13,Traffic Accident,Low,19.772912969604825,1,0,0,1,Transported to Hospital,2023-10-17 20:00:00,394.0,56.165775181836885,6.419161812869227,0.0,0.0,1.0,0.0,11.101357182857887,11.331521683033175,56.80167797128886,0.0,20.67535931201908,6.647206250452285,Clear,0,0,0,Central Park,Recreation,8.5,1000,20,0,90,40,60,50,-1.5,1.2,117.6470588235294,82.90553301000527,0,0,1,0,0,0,1,0,0,0,0,1,0,0,2023,train
EMG_003408,2023-10-17 20:31:00,D12,Traffic Accident,Medium,18.29467162861712,1,0,0,1,Resolved On-Site,2023-10-17 20:00:00,1190.0,52.03907126456051,22.04716660711129,0.0,0.0,1.0,0.0,11.890208159915597,11.163811038231676,46.56895071183904,0.0,22.866022156663057,28.04013432506271,Clear,0,0,0,Harbor District,Industrial,18.0,12000,50,95,5,75,50,700,-0.5,1.5,666.6666666666666,1184.734224128349,0,0,2,0,0,0,1,0,1,0,0,0,0,0,2023,train
EMG_003410,2023-10-17 22:41:00,D04,Fire,High,19.138614829338948,0,0,0,0,Transported to Hospital,2023-10-17 22:00:00,2213.0,37.8181597837984,49.020656785704894,0.0,0.0,1.0,0.0,8.365392724306044,8.414908946172883,62.54568961233835,1.6907753626807414,7.28172340199259,99.24303406610812,Rain,0,0,0,North Residential,Residential,12.5,180000,40,5,30,60,75,250,-0.5,1.1,14400.0,399.9161552623148,0,0,3,0,0,0,0,0,0,0,0,0,1,0,2023,train
EMG_003411,2023-10-18 06:09:00,D20,Medical Emergency,Low,20.01008216973696,1,0,0,0,Resolved On-Site,2023-10-18 06:00:00,1114.0,46.323995782882086,27.73732644006904,0.0,0.0,1.0,0.0,11.109428350212056,12.39348245833985,37.96177625363117,0.0,7.9706054458293085,16.854845260224906,Clear,0,0,0,Suburban District,Residential,22.0,110000,15,10,60,55,30,190,-0.5,1.1,5000.0,289.333384159407,0,0,1,0,1,0,0,0,0,0,0,0,1,0,2023,train
EMG_003412,2023-10-18 08:45:00,D17,Fire,Medium,27.721143329079105,0,0,0,0,Transported to Hospital,2023-10-18 08:00:00,3592.0,31.24729306005376,60.28850465149471,1.0,0.0,1.0,0.0,16.123524015690222,18.27300964831664,61.65086237235408,0.0,6.057884503513567,16.337493442660772,Clear,0,0,0,Business Park,Commercial,6.5,18000,85,15,20,80,70,380,0.5,0.9,2769.230769230769,579.9030130811561,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2023,train
EMG_003414,2023-10-19 03:11:00,D06,Public Safety Incident,Medium,14.776617333848357,0,0,0,0,Transported to Hospital,2023-10-19 03:00:00,356.0,56.01873932457983,7.39640904337061,0.0,0.0,1.0,0.0,12.519764021487532,12.978283852268396,74.74274518856586,0.0,18.327689836246726,45.11719997817554,Partly Cloudy,0,0,0,East Residential,Residential,10.0,140000,25,15,20,55,60,200,0.2,1.0,14000.0,297.7997260168101,0,0,2,0,0,1,0,0,0,0,0,0,1,0,2023,train
EMG_003413,2023-10-19 03:36:00,D06,Medical Emergency,Low,15.277535243397232,1,0,0,0,Transported to Hospital,2023-10-19 03:00:00,356.0,56.01873932457983,7.39640904337061,0.0,0.0,1.0,0.0,12.519764021487532,12.978283852268396,74.74274518856586,0.0,18.327689836246726,45.11719997817554,Partly Cloudy,0,0,0,East Residential,Residential,10.0,140000,25,15,20,55,60,200,0.2,1.0,14000.0,297.7997260168101,0,0,1,0,1,0,0,0,0,0,0,0,1,0,2023,train
EMG_003415,2023-10-19 04:06:00,D06,Traffic Accident,Low,16.046741934825377,1,0,0,1,Transported to Hospital,2023-10-19 04:00:00,346.0,55.67515013688148,8.672692703082905,0.0,0.0,1.0,0.0,10.352298509393629,10.061357754658165,72.0516953010837,0.0,6.6990695798644,36.42870397838868,Partly Cloudy,0,0,0,East Residential,Residential,10.0,140000,25,15,20,55,60,200,0.2,1.0,14000.0,297.7997260168101,0,0,1,0,0,0,1,0,0,0,0,0,1,0,2023,train
EMG_003416,2023-10-19 04:11:00,D06,Traffic Accident,Low,14.834149632739136,1,0,0,1,Transported to Hospital,2023-10-19 04:00:00,346.0,55.67515013688148,8.672692703082905,0.0,0.0,1.0,0.0,10.352298509393629,10.061357754658165,72.0516953010837,0.0,6.6990695798644,36.42870397838868,Partly Cloudy,0,0,0,East Residential,Residential,10.0,140000,25,15,20,55,60,200,0.2,1.0,14000.0,297.7997260168101,0,0,1,0,0,0,1,0,0,0,0,0,1,0,2023,train
EMG_003417,2023-10-19 06:02:00,D01,Fire,Medium,17.39209741067127,0,0,0,0,Resolved On-Site,2023-10-19 06:00:00,3092.0,38.97212542429663,47.97006216530264,0.0,0.0,1.0,0.0,13.02781624175197,13.306412303805942,45.82298656212001,0.0,11.776185235616598,40.23928598243076,Partly Cloudy,0,0,0,Downtown,Commercial,5.2,120000,95,10,5,80,95,400,1.5,0.7,23076.923076923074,617.4540118847362,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2023,train
EMG_003418,2023-10-19 06:45:00,D16,Medical Emergency,Low,20.911956658975,1,0,0,0,Resolved On-Site,2023-10-19 06:00:00,1368.0,54.98216606383512,17.056154162847424,0.0,0.0,1.0,0.0,11.82543532968068,13.373042830360284,14.186127743969728,0.0,18.31946313335313,28.822588496228825,Clear,0,0,0,Stadium District,Recreation,5.0,10000,65,5,25,85,75,200,0.2,1.0,2000.0,299.17022549267165,0,0,1,0,1,0,0,0,0,0,0,1,0,0,2023,train
EMG_003419,2023-10-19 08:14:00,D12,Medical Emergency,Medium,13.876320102046362,1,0,0,0,Transported to Hospital,2023-10-19 08:00:00,1860.0,49.29344530190217,26.559109380902854,1.0,0.0,1.0,0.0,17.961254186166602,18.121045049134377,54.33673446656312,0.0,10.283164459325151,54.8118191350754,Partly Cloudy,0,0,0,Harbor District,Industrial,18.0,12000,50,95,5,75,50,700,-0.5,1.5,666.6666666666666,1184.734224128349,0,0,2,0,1,0,0,0,1,0,0,0,0,0,2023,train
EMG_003420,2023-10-19 12:07:00,D10,Traffic Accident,Medium,17.469632710283026,1,0,0,1,Transported to Hospital,2023-10-19 12:00:00,1398.0,55.86759153250955,13.659880458422968,0.0,0.0,1.0,0.0,21.04195574953411,20.87797157475741,57.49516907971263,0.0,10.818529059079758,29.708231678322328,Clear,0,0,0,Airport District,Transport,25.0,5000,70,60,10,100,90,600,1.0,1.4,200.0,976.2108866694068,0,0,2,0,0,0,1,0,0,0,0,0,0,1,2023,train
EMG_003421,2023-10-19 17:00:00,D16,Traffic Accident,Low,23.545906935331708,1,0,0,1,Transported to Hospital,2023-10-19 17:00:00,2469.0,43.98102864187423,34.9647783571745,1.0,0.0,1.0,0.0,18.20045430755462,20.042228649536604,73.86346427380779,0.0,9.497744139707835,44.67236342426781,Partly Cloudy,0,0,0,Stadium District,Recreation,5.0,10000,65,5,25,85,75,200,0.2,1.0,2000.0,299.17022549267165,0,0,1,0,0,0,1,0,0,0,0,1,0,0,2023,train
EMG_003422,2023-10-19 18:37:00,D05,Traffic Accident,Medium,25.389600212868064,1,0,0,1,Resolved On-Site,2023-10-19 18:00:00,3684.0,27.571428758249805,65.56488025135272,1.0,0.0,1.0,0.0,15.3882545498778,14.686944221540983,88.82835335511771,0.0,9.528499168166372,0.0,Clear,0,0,0,South Residential,Residential,14.0,160000,35,10,25,65,70,230,0.0,1.0,11428.57142857143,342.4710718254401,0,0,2,0,0,0,1,0,0,0,0,0,1,0,2023,train
EMG_003423,2023-10-19 21:20:00,D13,Traffic Accident,High,12.494075397268414,1,1,0,1,Resolved On-Site,2023-10-19 21:00:00,425.0,51.43922563810539,17.082999548621007,0.0,0.0,1.0,0.0,6.974153772177211,9.005578887431923,33.70633694318293,0.0,4.483838234510328,45.23423688597836,Partly Cloudy,0,0,0,Central Park,Recreation,8.5,1000,20,0,90,40,60,50,-1.5,1.2,117.6470588235294,82.90553301000527,0,0,3,0,0,0,1,0,0,0,0,1,0,0,2023,train
EMG_003424,2023-10-20 02:30:00,D18,Public Safety Incident,Low,18.67668966895305,0,0,0,0,Transported to Hospital,2023-10-20 02:00:00,343.0,57.19914311131677,10.15028715158705,0.0,0.0,1.0,0.0,6.963244800520511,6.787013285448396,60.79285171627277,0.0,7.614033056751931,47.02559923466095,Partly Cloudy,0,0,0,Riverside,Mixed,5.5,75000,55,20,30,60,75,180,-0.8,1.3,13636.363636363636,284.61403942345066,0,0,1,0,0,1,0,0,0,1,0,0,0,0,2023,train
EMG_003425,2023-10-20 03:31:00,D19,Medical Emergency,High,8.129931909740996,1,1,0,0,Referred to Other Agency,2023-10-20 03:00:00,199.0,59.502417398193565,2.814655746885205,0.0,0.0,1.0,0.0,9.655992854530272,11.539787665680464,34.820039722988454,0.0,22.54190750326395,54.32694628449166,Partly Cloudy,0,0,0,Hillside,Residential,9.0,90000,20,0,45,45,40,160,-1.0,1.2,10000.0,249.27780074568463,0,0,3,0,1,0,0,0,0,0,0,0,1,0,2023,train
EMG_003426,2023-10-20 05:28:00,D10,Traffic Accident,Critical,11.103770829829536,1,1,0,1,Transported to Hospital,2023-10-20 05:00:00,268.0,59.14710347051329,8.179174092004088,0.0,0.0,1.0,0.0,13.10475813707519,13.37073491570865,58.00374876559173,0.0,18.94875971881994,46.64532915802948,Partly Cloudy,0,0,0,Airport District,Transport,25.0,5000,70,60,10,100,90,600,1.0,1.4,200.0,976.2108866694068,0,0,4,0,0,0,1,0,0,0,0,0,0,1,2023,train
EMG_003427,2023-10-20 07:39:00,D07,Traffic Accident,Medium,26.83999436727853,1,0,0,1,Transported to Hospital,2023-10-20 07:00:00,3818.0,26.499698337854905,80.87256244718517,1.0,0.0,1.0,0.0,14.888614005583545,13.1902789293997,82.61761848195982,1.0446685964842664,7.253356064857158,63.3193217172267,Cloudy,0,0,0,West Residential,Residential,11.5,150000,45,5,28,60,65,210,-0.2,1.1,13043.478260869566,307.54938963883046,0,0,2,0,0,0,1,0,0,0,0,0,1,0,2023,train
EMG_003428,2023-10-20 07:41:00,D11,Traffic Accident,Medium,34.1039897419432,1,0,0,1,Resolved On-Site,2023-10-20 07:00:00,3574.0,5.025156249299277,120.0,1.0,0.0,1.0,0.0,17.17063071427663,17.205241081980216,37.095790753243264,0.0,6.321564362331475,49.21544787164651,Partly Cloudy,0,0,0,Old Town,Mixed,4.0,60000,75,5,12,30,80,150,1.2,0.5,15000.0,218.2719185360926,0,0,2,0,0,0,1,0,0,1,0,0,0,0,2023,train
EMG_003429,2023-10-20 07:43:00,D11,Medical Emergency,Medium,34.90803647377196,1,0,0,0,Resolved On-Site,2023-10-20 07:00:00,3574.0,5.025156249299277,120.0,1.0,0.0,1.0,0.0,17.17063071427663,17.205241081980216,37.095790753243264,0.0,6.321564362331475,49.21544787164651,Partly Cloudy,0,0,0,Old Town,Mixed,4.0,60000,75,5,12,30,80,150,1.2,0.5,15000.0,218.2719185360926,0,0,2,0,1,0,0,0,0,1,0,0,0,0,2023,train
EMG_003430,2023-10-20 08:56:00,D03,Medical Emergency,Low,20.89081256134708,1,0,0,0,Resolved On-Site,2023-10-20 08:00:00,1328.0,53.87850364637492,18.577790562893128,1.0,0.0,1.0,0.0,19.053015720541243,19.38094626048228,61.812615395103386,0.0,9.258145386094167,27.583978154504944,Clear,0,0,0,Industrial Zone,Industrial,15.0,15000,30,100,2,70,40,800,2.0,0.9,1000.0,1306.398788362281,0,0,1,0,1,0,0,0,1,0,0,0,0,0,2023,train
EMG_003431,2023-10-20 14:26:00,D16,Medical Emergency,Low,15.544966242819129,1,0,0,0,Transported to Hospital,2023-10-20 14:00:00,1370.0,52.587767321519074,18.6695480951335,0.0,0.0,1.0,0.0,15.846687173996836,14.715610195412868,80.4453006864389,0.0,16.88850578637706,63.47393295193756,Partly Cloudy,0,0,0,Stadium District,Recreation,5.0,10000,65,5,25,85,75,200,0.2,1.0,2000.0,299.17022549267165,0,0,1,0,1,0,0,0,0,0,0,1,0,0,2023,train
